video_id,page_number,charts_number,example_num,term_id,sequence,real_duration,mean_duration_watched_all,std_duration_watched_all,std_duration,num_finished,num_watched,mean_times,max_times,num_watched_all,watched_area1,watched_area2,watched_area3,time_spent_ratio,emotion,emotion_change,speed,stt_accuracy,stt_low_accuracy_ratio,animation,hand_writing,example,charts,highlight,flag,radio,ratio_change,word_count
38aa62c9e953448c9c19d4fbc812aee9,7,5,2,COMP102_1x,7,295.38,315.896,105.307,150.768,10331,14543,1.12786,203,9135,[],"[(0.0, 27.762), (27.775, 27.781), (27.8, 27.801), (27.84, 27.858), (27.86662, 27.88506), (27.886, 27.9), (27.901, 27.918), (28.0, 28.42144), (28.42444, 28.4373)]",None,0.0,0.0,0.0,0.0,0.953256,0.160326,"14,7385:(2144,2144)(2300,2300)(3222,3222)(4692,4692)(5265,5265)(5425,5425)(5434,5435)(5657,5658)(5767,5768)(5885,5886)","0,7385:",0,,,1,0.7,0.22,731
6671babac9f14ca7b1b77bbc521d5e9a,4,0,1,COMP102_1x,8,424.58,431.829,134.087,201.101,6042,8147,1.06561,9,5380,[],"[(0.01758, 7.71628)]",None,0.0,0.0,0.0,0.0,0.951604,0.17734,"7,10615:(1309,1309)(2191,2191)(2720,2720)(3291,3291)(4746,4746)(6598,6598)(6899,6899)","0,10615:",0,,,1,0.953846153846,0.0461538461538,1029
52bc5a4bca5b484f9cdcd7fe25ca53ef,3,1,0,COMP102_1x,9,513.72,524.677,147.11,223.475,6143,7633,1.06396,9,5394,[],"[(0.1214, 1.6885), (1.7, 1.7013), (2.0, 2.19687), (2.19842, 2.2), (2.2, 2.201), (2.21546, 2.241), (2.25, 2.25315), (2.25583, 2.264)]",None,0.0,0.0,0.0,0.0,0.952922,0.185609,"15,12844:(346,346)(969,969)(2129,2129)(2497,2497)(2854,2854)(3279,3279)(3660,3660)(5266,5266)(5730,5730)(6436,6436)(7790,7790)(8169,8169)(8973,8973)(10107,10107)(11127,11127)","0,12844:",0,,,1,0.65,0.1875,1217
4b078470e65346ac916e7064b4642054,4,1,2,COMP102_1x,10,509.52,530.457,163.807,257.408,8001,13010,1.06065,6,6942,[],"[(0.0, 95.85034), (96.0, 96.661), (97.0, 97.37523), (98.0, 98.07723), (98.08127, 98.08888), (99.0, 99.00718), (99.3, 99.93449), (100.0, 100.45893), (101.0, 101.157), (103.30067, 103.32), (103.32, 103.341), (103.35168, 103.35838)]",None,0.0,0.0,0.0,0.0,0.955825,0.168363,"18,12739:(379,379)(1355,1355)(2034,2034)(2297,2297)(2988,2988)(3731,3731)(4081,4081)(4493,4493)(4922,4922)(5443,5443)(6088,6088)(6500,6500)(7090,7090)(8151,8151)(9370,9370)(10560,10560)(12375,12375)(12480,12480)","0,12739:",0,,,1,0.833333333333,0.166666666667,1262
34fa085d32834ea680d3f15267feeb05,5,4,1,COMP102_1x,11,278.64,283.57,83.2038,121.391,6934,8580,1.06525,9,6314,[],[],None,0.0,0.0,0.0,0.0,0.953539,0.166667,"114,6967:(16,16)(336,336)(611,611)(834,834)(1056,1056)(1545,1545)(1667,1667)(1976,1976)(1985,2008)(2198,2198)(2225,2225)(2285,2285)(2304,2304)(2320,2320)(2331,2331)(2350,2350)(2369,2369)(2387,2387)(2405,2405)(2425,2425)(2443,2443)(2462,2462)(2482,2482)(2485,2485)(2490,2490)(2509,2509)(2527,2527)(2546,2546)(2565,2565)(2584,2584)(2603,2603)(2622,2622)(2640,2640)(2659,2659)(2678,2678)(2696,2696)(2715,2715)(2735,2735)(2752,2752)(2772,2772)(2790,2790)(2809,2809)(2826,2826)(2844,2844)(2863,2863)(2881,2881)(2900,2900)(2919,2919)(2937,2937)(2955,2955)(2975,2975)(2993,2993)(3012,3012)(3031,3031)(3050,3050)(3069,3069)(3087,3087)(3105,3105)(3125,3125)(3145,3145)(3163,3163)(3181,3181)(3200,3200)(3214,3214)(3230,3230)(3247,3247)(3266,3266)(3285,3285)(3304,3304)(3317,3317)(3335,3335)(3355,3355)(3373,3373)(3391,3391)(3410,3411)(3423,3423)(3441,3441)(3460,3460)(3479,3479)(3498,3498)(3516,3516)(3535,3535)(3541,3541)(3809,3809)(5588,5588)(5750,5750)(6500,6500)(6539,6539)(6750,6750)(6875,6875)","274,6967:(3779,3798)(4190,4204)(4280,4282)(4285,4294)(4420,4432)(4662,4726)(5561,5576)(5728,5733)(5746,5748)(5751,5755)(5784,5788)(5825,5831)(5865,5870)(5874,5876)(5989,6001)(6048,6062)(6203,6226)(6386,6390)(6393,6413)(6455,6462)(6467,6477)",0,,,1,0.833333333333,0.111111111111,633
a08315fc6cf94115a87cf54eea25f8f4,8,8,0,COMP102_1x,12,449.45,473.696,157.388,207.473,7176,8786,1.14983,19,5920,"[(333, 428), (432, 436)]","[(0.01752, 4.9006), (5.0, 5.18179), (5.2625, 5.278), (5.28242, 5.29498), (5.3, 5.66812), (334.3, 334.50079), (335.0, 391.53822), (404.3, 417.88281), (417.88281, 417.88828), (417.9, 417.99875), (418.0, 418.726), (419.0, 419.0), (419.0, 448.929), (448.92947, 448.93091)]",None,0.220269,0.0,0.0,0.0,0.943152,0.199559,"144,11237:(13,13)(125,126)(250,251)(375,376)(500,501)(625,626)(750,751)(875,876)(1000,1001)(1063,1063)(1125,1126)(1250,1251)(1263,1263)(1375,1376)(1500,1501)(1513,1513)(1625,1626)(1750,1751)(1875,1876)(2000,2001)(2316,2316)(2379,2379)(2425,2425)(2465,2465)(2786,2786)(3703,3703)(3729,3729)(3751,3751)(3771,3771)(3871,3871)(3910,3910)(3934,3934)(3957,3957)(3975,3975)(3985,3985)(4656,4656)(4706,4706)(4719,4719)(4731,4731)(4744,4744)(4756,4756)(4769,4769)(4781,4781)(4794,4794)(4806,4806)(4831,4831)(4844,4844)(4856,4856)(4869,4869)(4882,4882)(4894,4894)(4906,4906)(4931,4931)(4944,4944)(4956,4956)(4970,4970)(4982,4982)(4995,4995)(5007,5007)(5020,5020)(5045,5045)(5057,5057)(5070,5070)(5082,5082)(5095,5095)(5107,5107)(5120,5120)(5145,5145)(5157,5157)(5170,5170)(5183,5183)(5195,5195)(5208,5208)(5220,5220)(5233,5233)(5258,5258)(5270,5270)(5283,5283)(5295,5295)(5309,5309)(5321,5321)(5333,5333)(5359,5359)(5371,5371)(5384,5384)(5396,5396)(5409,5409)(5422,5422)(5434,5434)(5446,5446)(5472,5472)(5485,5485)(5497,5497)(5510,5510)(5522,5522)(5535,5535)(5547,5547)(5645,5645)(5650,5650)(5659,5660)(5663,5665)(5671,5671)(5679,5679)(6977,6977)(7140,7140)(7203,7203)(8741,8741)(9367,9367)(10699,10699)(10750,10751)(10754,10755)(10875,10876)(10879,10880)(11000,11001)(11004,11005)(11125,11126)(11129,11130)","2346,11237:(2788,2892)(2895,2972)(2975,3347)(3350,3402)(3405,3534)(4303,4316)(4922,4929)(4932,4942)(4951,4954)(4957,4962)(4971,4978)(5003,5005)(5008,5011)(5250,5256)(5385,5388)(5589,5610)(5625,5630)(5633,5635)(5641,5643)(5646,5648)(5651,5657)(5666,5669)(5672,5677)(5692,5697)(5755,5758)(5773,5776)(5909,5913)(7630,8375)(9712,9731)(9734,9802)(9805,9816)(9819,9856)(9859,9896)(9899,9927)(9930,9962)(9965,9977)(9980,10175)(10178,10270)(10274,10301)(10304,10326)(10329,10352)(10355,10457)",0,,,0,0.340425531915,0.170212765957,890
4a2f0738f6074e8a887911b6df66bf1c,2,2,0,COMP102_1x,13,84.15,90.3464,30.5828,37.2228,6275,6953,1.13014,70,5886,[],[],None,0.0,0.0,0.0,0.0,0.955826,0.168269,"4,2104:(435,435)(570,570)(940,940)(1892,1892)","15,2104:(250,252)(500,502)(510,512)(625,627)(750,752)",0,,,1,1.0,0.0,194
bdff0479f7de44c599fdef74eda74f1b,1,1,0,COMP102_1x,14,258.41,308.771,133.156,157.711,10543,14849,1.14225,9,9455,"[(0, 257)]","[(0.0, 190.97579), (191.0, 191.4), (192.0, 192.121)]",None,0.994544,0.0,0.0,0.0,0.94604,0.187279,"96,6461:(359,359)(1766,1766)(1943,1943)(2223,2223)(2308,2310)(2340,2340)(2346,2346)(2485,2485)(2493,2493)(2505,2505)(2510,2510)(2520,2520)(2545,2545)(2554,2554)(2558,2564)(2582,2582)(2588,2593)(2603,2603)(2992,2992)(3020,3020)(3027,3028)(3032,3032)(3533,3533)(3566,3569)(3621,3623)(4030,4031)(4126,4126)(4336,4336)(4339,4344)(4460,4468)(4727,4731)(4745,4745)(4749,4752)(5443,5443)(5499,5499)(5556,5556)(5933,5934)(5937,5939)(6015,6015)(6047,6054)(6075,6075)(6080,6080)(6083,6086)","1123,6461:(105,109)(593,621)(825,846)(942,945)(948,985)(2005,2048)(2213,2215)(2218,2220)(2224,2226)(2349,2366)(2405,2424)(2470,2475)(2565,2575)(2599,2601)(2699,2701)(2704,2711)(2781,2835)(2900,2902)(2919,2923)(3049,3051)(3145,3147)(3160,3171)(3175,3181)(3189,3221)(3224,3230)(3373,3378)(3384,3388)(3392,3420)(3423,3428)(3459,3462)(3468,3498)(3505,3513)(3570,3573)(3580,3582)(3600,3602)(3648,3659)(3703,3731)(3734,3750)(3753,3782)(3850,3881)(3888,3900)(3903,3917)(3920,3935)(3960,3962)(3966,3975)(4016,4028)(4032,4040)(4073,4084)(4220,4223)(4349,4362)(4400,4415)(4419,4421)(4425,4437)(4526,4545)(4548,4557)(4565,4573)(4585,4590)(4707,4725)(4732,4734)(4753,4763)(4766,4775)(5000,5005)(5183,5185)(5195,5202)(5215,5220)(5227,5243)(5286,5314)(5360,5364)(5383,5408)(5444,5466)(5469,5471)(5487,5490)(5503,5511)(5525,5527)(5615,5620)(5769,5777)(5863,5868)(5880,5882)(5885,5896)(5899,5918)(5943,5945)(5948,5950)(5953,5962)(5972,5988)(6025,6037)(6055,6066)(6070,6073)(6089,6096)(6099,6105)(6145,6147)(6150,6162)(6400,6405)(6413,6441)",0,,,1,0.621621621622,0.216216216216,561
548840a5bbc3406297d180c44bf3eb06,3,1,2,COMP102_1x,16,306.55,325.927,123.84,158.511,5253,6919,1.12824,12,4788,[],"[(0.02131, 12.81379), (13.0, 13.241), (13.3, 13.729), (13.729, 13.7387), (13.76912, 13.83)]",None,0.0,0.0,0.0,0.0,0.953078,0.190808,"12,7664:(3263,3263)(3936,3936)(4159,4159)(4740,4740)(4786,4786)(5279,5279)(5546,5546)(6275,6275)(6733,6733)(6875,6875)(7015,7015)(7500,7500)","0,7664:",0,,,0,0.492063492063,0.206349206349,720
998df4d395ff49c3a28f2c412877b31b,2,2,0,COMP102_1x,17,186.15,219.629,107.435,116.619,5857,6918,1.26026,86,5314,"[(0, 185)]","[(0.07096, 1.681), (2.0, 2.41568), (2.41619, 2.43196), (2.433, 2.433), (2.433, 2.43546), (30.0, 30.51365), (30.536, 30.53736), (31.0, 31.13356), (36.0, 36.00125), (36.00832, 36.02635), (36.03, 36.03599), (36.04, 36.041), (104.0, 104.56), (105.0, 105.858), (105.86746, 105.87395), (106.0, 135.958), (135.96136, 136.86), (137.0, 137.61077), (138.0, 138.058), (138.3, 140.781), (141.0, 141.42), (141.42557, 141.42662), (145.0, 145.06427), (145.06667, 145.08069)]",None,0.993822,0.0,0.0,0.0,0.947185,0.201663,"1,4654:(3061,3061)","377,4654:(785,797)(800,810)(868,870)(875,885)(1228,1230)(1233,1235)(1238,1240)(1245,1257)(1810,1816)(1830,1836)(1839,1854)(2013,2031)(2035,2047)(2055,2062)(2175,2180)(2194,2196)(2346,2352)(2355,2358)(2361,2422)(2493,2496)(2499,2569)(2860,2867)(2875,2880)(2912,2919)(2944,2957)(3000,3007)(3082,3085)(3253,3270)(3274,3282)(3385,3390)(3394,3402)",0,,,0,0.0882352941176,0.0882352941176,470
15995d131e824f51829ed8fa7c66f0f3,4,4,2,COMP102_1x,18,379.32,413.88,159.796,203.468,6321,8976,1.11099,8,5658,"[(0, 27), (268, 279)]","[(0.0, 56.84177), (57.0, 57.361), (63.3, 65.641), (66.0, 66.40308), (67.0, 67.881), (67.902, 67.90235), (67.91558, 67.96021), (68.0, 68.60052), (68.60056, 68.619), (69.0, 69.16127), (69.3, 70.87231), (70.87891, 70.88), (70.88, 70.88075), (70.88371, 70.921), (70.92665, 70.94), (71.0, 71.7215), (72.0, 72.53264), (73.0, 73.24046), (75.3, 108.419), (108.52, 108.5216), (108.53, 108.53222), (109.0, 109.15443), (110.0, 110.157), (110.15951, 110.16), (110.16, 110.16), (112.3, 112.44), (113.0, 113.021), (135.3, 135.361), (135.361, 135.36608), (273.0, 273.0815), (273.08385, 273.08401), (273.087, 273.09197), (273.1, 273.11), (273.11221, 273.1904), (273.19307, 273.24816), (274.0, 274.449), (274.45151, 274.48951), (275.0, 275.12436), (275.126, 275.12731), (275.27368, 276.86629), (277.0, 277.289)]",None,0.100179,0.0,0.0,0.0,0.961097,0.144785,"32,9484:(1897,1897)(2235,2235)(2323,2323)(2413,2413)(2641,2641)(3111,3111)(3678,3678)(3730,3730)(4049,4049)(4437,4437)(4668,4668)(4847,4847)(5300,5300)(6143,6143)(6512,6512)(6755,6765)(7230,7230)(7699,7699)(7750,7750)(8014,8014)(8352,8352)(9205,9205)","0,9484:",0,,,1,0.810344827586,0.172413793103,793
f71f49062b4c487e8f018e1ddef86f25,9,9,2,COMP102_1x,19,334.44,363.404,152.445,182.187,5955,7524,1.12439,14,5298,"[(3, 24)]","[(0.02133, 22.69105), (23.0, 23.88), (23.881, 23.88191), (23.899, 23.93802), (24.0, 24.477), (24.48217, 24.682), (24.68415, 24.68833), (24.69, 24.7), (24.8, 24.80059), (25.0, 25.03102), (25.0339, 25.03712)]",None,0.0627915,0.0,0.0,0.0,0.960582,0.164948,"86,8362:(15,15)(343,343)(801,801)(1912,1925)(2059,2059)(3335,3335)(3803,3803)(5058,5058)(5520,5521)(5524,5537)(5540,5540)(5543,5544)(5742,5742)(5779,5779)(5890,5890)(5902,5937)(5940,5942)(6741,6741)(7493,7493)(7766,7766)(8157,8157)","7,8362:(5512,5518)",0,,,1,0.677966101695,0.135593220339,754
a801c259109c4142af52627719d86276,5,4,0,COMP102_1x,20,192.75,216.411,94.5846,105.729,5171,5824,1.1987,15,4600,"[(0, 108), (119, 147), (159, 191)]","[(79.0, 79.926), (80.0, 85.87803), (86.0, 86.19735)]",None,0.871595,0.0,0.0,0.0,0.950183,0.209195,"1,4819:(2633,2633)","0,4819:",0,,,0,0.457142857143,0.0857142857143,432
dc84f1613615468ab4398116e65c44ec,8,8,6,COMP102_1x,21,516.39,575.603,251.968,295.28,5292,7160,1.14746,11,4652,"[(0, 289), (315, 346), (348, 515)]","[(0.0, 270.59596), (270.599, 270.63452), (270.64, 270.66), (270.71251, 270.718), (270.72, 270.72879), (271.0, 271.23582), (271.23651, 271.31512), (272.06, 272.53541), (272.539, 272.54), (272.55008, 272.557), (272.5572, 272.559), (272.74304, 272.74967), (272.76002, 272.76561), (273.0, 273.40304)]",None,0.943086,0.0,0.0,0.0,0.954175,0.172589,"33,12910:(215,215)(412,412)(1502,1502)(1840,1840)(3031,3031)(3035,3036)(3039,3039)(3138,3138)(3787,3787)(4745,4745)(4829,4829)(5013,5013)(5218,5218)(5393,5393)(5782,5782)(5902,5902)(6022,6022)(6301,6301)(6704,6704)(7249,7249)(7872,7872)(8712,8712)(9004,9004)(9214,9214)(10215,10215)(10451,10451)(10627,10627)(10975,10975)(11317,11317)(11980,11980)(12095,12095)(12231,12231)","3,12910:(3040,3042)",0,,,1,0.639534883721,0.209302325581,1168
41be73088c1f4ce9a49d1d6a1023c749,3,2,2,COMP102_1x,22,165.07,186.657,84.6961,94.8199,4686,5370,1.24523,10,4143,"[(0, 22), (56, 164)]","[(135.3, 135.88633), (135.89095, 135.89379), (136.0, 136.92377), (137.0, 137.84642), (138.0, 138.684), (138.72825, 138.738), (138.779, 138.83383), (138.83395, 138.835), (138.84, 138.841), (138.88497, 138.88797), (138.89701, 138.90798), (138.90798, 138.91037), (139.0, 155.698), (155.69979, 155.72407), (164.0, 164.4886)]",None,0.787545,0.0,0.0,0.0,0.95374,0.18287,"6,4128:(1097,1097)(2315,2315)(2503,2503)(3097,3097)(3376,3376)(3584,3584)","0,4128:",0,,,0,0.0294117647059,0.0294117647059,437
132e3541f4b54dcf8393b96a0f5f51f9,9,8,0,COMP102_1x,23,307.08,326.215,119.284,153.277,5150,6612,1.11551,9,4571,"[(121, 135)]","[(0.01367, 15.44), (15.44, 15.4515), (16.001, 16.02253), (16.02802, 16.04416), (127.0, 127.10181), (127.12, 127.1285), (128.0, 128.18281), (129.0, 129.308), (130.0, 130.39896), (131.0, 131.658), (132.0, 132.359), (133.0, 133.00118), (133.00118, 133.01825)]",None,0.0455907,0.0,0.0,0.0,0.950479,0.196404,"423,7678:(1100,1100)(1188,1210)(1213,1221)(1224,1225)(1361,1361)(1535,1535)(1538,1577)(1768,1768)(1774,1774)(1868,1868)(1893,1893)(2101,2101)(2222,2222)(2369,2369)(2497,2497)(2660,2660)(3036,3036)(3326,3326)(3474,3474)(3504,3504)(3508,3551)(3910,3910)(3944,3944)(3972,3972)(3982,4010)(4041,4041)(4090,4090)(4097,4140)(4170,4170)(4634,4675)(4761,4768)(5130,5130)(5307,5345)(5494,5494)(5715,5715)(5722,5765)(5943,5943)(5986,5986)(6003,6003)(6026,6026)(6034,6049)(6080,6080)(6094,6094)(6098,6098)(6290,6290)(6295,6340)(6464,6464)(6829,6829)(7375,7375)(7534,7534)","11,7678:(5303,5305)(5766,5768)(6250,6254)",0,,,0,0.46,0.26,682
9af430c237cc437ab0b79524dbad39b9,4,3,2,COMP102_1x,25,524.75,583.845,226.981,285.361,4572,6573,1.83548,2888,4036,"[(0, 212), (370, 456)]","[(0.0, 203.637), (203.88, 204.976), (205.0, 205.95074), (206.0, 206.48403), (207.0, 207.24), (209.28, 209.37), (209.38, 209.381), (210.0, 210.24875), (214.0, 214.027), (214.04, 214.06568), (413.0, 413.0341), (413.16, 413.23), (415.0, 415.041), (416.26, 416.66653), (416.67265, 416.67549), (416.68, 416.702), (417.0, 417.23753), (417.26861, 417.27846), (417.28415, 417.29553), (418.0, 418.0), (418.0, 418.02323), (418.06, 418.0846), (419.0, 419.10194), (419.4, 419.40099), (419.401, 419.401), (419.40755, 419.41065), (419.41447, 419.441), (420.0, 420.09148), (421.0, 421.101), (421.8, 428.838), (429.0, 429.66105), (429.66262, 429.665), (429.66533, 429.859), (430.0, 430.22483)]",None,0.567889,0.0,0.0,0.0,0.953351,0.169395,"25,13119:(430,430)(2186,2186)(2670,2670)(3331,3331)(3862,3862)(3875,3875)(4000,4000)(4125,4126)(4250,4250)(4375,4375)(5348,5348)(8305,8305)(8308,8308)(9292,9292)(10119,10119)(10201,10201)(10260,10260)(10315,10315)(11005,11005)(11580,11580)(11890,11890)(12550,12550)(12662,12662)(12750,12750)","0,13119:",0,,,0,0.329896907216,0.20618556701,1334
fe871acee94849299e28e763aef8d24e,3,1,0,COMP102_1x,28,200.27,219.573,90.4277,104.835,3159,3672,1.14806,8,2965,"[(64, 73)]",[],None,0.0449393,0.0,0.0,0.0,0.95395,0.183824,"1,5008:(3865,3865)","0,5008:",0,,,1,0.914285714286,0.0857142857143,552
9e3afc26c7a9476689520604916c5f30,5,4,3,COMP102_1x,29,431.15,473.87,189.635,221.277,3048,3628,1.13067,11,2824,"[(3, 14), (181, 213), (240, 246), (247, 261), (301, 387)]",[],None,0.345587,0.0,0.0,0.0,0.955637,0.164727,"200,10779:(2645,2645)(2810,2810)(2955,2955)(3885,3930)(3985,4030)(4043,4075)(4078,4087)(4129,4170)(4173,4173)(4276,4276)(4383,4383)(4719,4719)(5219,5219)(6677,6677)(6932,6932)(7142,7142)(7503,7503)(7852,7852)(8503,8503)(8725,8725)(9170,9170)(9250,9250)(9330,9330)(9579,9579)(9759,9759)(9984,9984)(10260,10260)(10396,10396)","0,10779:",0,,,1,0.78125,0.171875,1115
202b44fa40e54f37a5a21ec9e4ec4c83,3,3,3,COMP102_1x,30,335.48,392.387,299.259,290.319,2865,3465,1.52339,1039,2715,"[(0, 334)]","[(78.46425, 78.48834), (79.0, 79.7696), (80.0, 80.76), (81.0, 82.56735), (83.83625, 83.83848), (83.861, 83.86723), (83.876, 83.90002), (83.91426, 83.918), (84.0, 84.16733), (84.17002, 84.1812), (84.2, 84.2225), (85.0, 85.021), (85.03333, 85.041), (85.09067, 85.091), (85.8, 86.63753), (86.6381, 86.65196), (86.66622, 86.67869), (86.68401, 86.701), (86.70129, 86.71104), (86.86098, 86.86477), (87.0, 87.53408), (87.53939, 87.60125), (87.84145, 87.917), (87.92405, 87.93302), (88.0, 88.11037), (88.124, 88.13376), (162.00673, 162.24832), (162.48172, 162.8), (162.80355, 162.82), (162.92267, 162.94), (163.0, 163.79314), (163.79486, 163.81369), (163.82, 163.83425), (163.83811, 163.92809), (163.94844, 163.94901), (164.0, 214.599), (214.6, 214.728), (214.76, 214.84927), (214.84927, 214.90023), (215.0, 215.0), (215.0, 215.203), (215.216, 215.22482), (215.2315, 215.23662), (215.2515, 215.25773)]",None,0.995588,0.0,0.0,0.0,0.959814,0.153934,"23,8388:(499,499)(640,640)(859,859)(1369,1369)(1535,1535)(1718,1718)(1961,1961)(2569,2569)(2778,2778)(4154,4154)(4455,4455)(4567,4567)(4579,4579)(5166,5166)(5382,5382)(6076,6076)(6586,6586)(7234,7234)(7422,7422)(7669,7669)(7820,7820)(7931,7931)(8173,8173)","0,8388:",0,,,1,0.96,0.04,872
41946e283fe849898a22f922d14a71a8,8,8,4,COMP102_1x,32,364.62,448.522,243.25,264.718,3437,4628,1.27944,9,3142,"[(0, 363)]","[(0.0, 320.74942), (322.056, 322.1625), (322.1625, 322.17), (322.2, 322.20172), (347.82, 347.85398), (347.86921, 347.87), (347.881, 347.882), (347.88378, 347.89172), (347.89364, 347.90113), (348.0, 349.87159), (350.0, 351.73864), (351.74, 351.79111), (351.79539, 351.84263), (351.97633, 352.80034), (352.815, 352.82), (353.0, 353.67002), (353.92, 363.9805), (364.0, 364.01125)]",None,0.995557,0.0,0.0,0.0,0.955648,0.171242,"14,9125:(997,997)(2680,2680)(3371,3371)(3855,3855)(4435,4435)(4580,4580)(5670,5670)(5832,5832)(6484,6484)(6612,6612)(6803,6803)(6915,6915)(7216,7216)(8432,8432)","0,9125:",0,,,1,0.770833333333,0.166666666667,767
67706357ad0149cd971d0a099f3b2d02,5,4,4,COMP102_1x,33,234.03,270.796,130.878,142.935,2711,3210,1.17883,9,2522,"[(0, 233)]","[(1.0, 1.81064), (2.0, 18.73615), (18.74, 18.74198), (19.0, 19.0934), (19.1, 19.101), (19.28, 21.912), (22.0, 22.381), (22.38933, 22.398), (24.0, 24.08691), (24.17002, 24.17066), (28.52, 29.90658), (29.93, 29.9329), (30.0, 30.599), (30.59993, 30.601), (30.61981, 30.6255), (30.62586, 30.68), (99.92, 100.9068), (100.91, 100.915), (101.0, 101.364), (190.52, 190.91182), (191.0, 191.446), (191.46739, 191.50156), (191.52836, 191.531)]",None,0.995599,0.0,0.0,0.0,0.955606,0.162832,"15,5853:(243,243)(395,395)(711,711)(1534,1534)(1781,1781)(2075,2075)(3065,3065)(3310,3310)(3695,3695)(3885,3885)(4076,4076)(4328,4328)(4769,4769)(4993,4993)(5410,5410)","0,5853:",0,,,1,0.722222222222,0.111111111111,556
701f744729bb486a911ed495843caed6,8,6,5,COMP102_1x,34,333.42,356.28,132.676,166.968,2494,3123,1.09761,6,2172,"[(159, 163), (209, 219), (234, 262)]","[(0.1176, 3.36), (243.24, 245.82551), (246.0, 246.10949), (251.78, 253.73774), (254.0, 254.141)]",None,0.125967,0.0,0.0,0.0,0.951602,0.162084,"24,8336:(28,28)(1117,1117)(1321,1321)(1510,1510)(1822,1822)(1951,1951)(2185,2185)(2762,2762)(3119,3119)(3175,3175)(3457,3457)(3507,3507)(3740,3740)(4176,4176)(4847,4847)(5083,5083)(5246,5246)(6479,6479)(7111,7111)(7175,7175)(7423,7423)(7563,7564)(7957,7957)","193,8336:(3120,3138)(3928,3941)(3964,3969)(3972,3975)(5647,5650)(5676,5680)(5705,5712)(5715,5719)(5773,5786)(5811,5828)(5960,5975)(6025,6030)(6033,6039)(6930,6932)(6950,6966)(7032,7037)(7040,7047)(7112,7119)(7386,7388)(7400,7421)",0,,,1,0.795454545455,0.136363636364,665
