video_id,page_number,charts_number,example_num,term_id,sequence,real_duration,mean_duration_watched_all,std_duration_watched_all,std_duration,num_finished,num_watched,mean_times,max_times,num_watched_all,watched_area1,watched_area2,watched_area3,time_spent_ratio,emotion,emotion_change,speed,stt_accuracy,stt_low_accuracy_ratio,animation,hand_writing,example,charts,highlight,flag,radio,ratio_change,word_count
2f1a5bc4d3df4117b23ebf84ea0a1463,5,5,5,COMP102_1x,35,560.62,624.533,266.521,321.688,2748,3827,1.12403,78,2451,"[(8, 14), (55, 448), (479, 487)]","[(0.0, 229.88382), (230.0, 232.63472), (233.0, 233.158), (234.0, 234.38), (235.0, 235.021), (235.06538, 235.16971), (236.0, 236.03153), (236.72, 237.97517), (238.0, 238.34432), (238.36, 238.361), (239.0, 239.36678), (253.0, 253.17487), (253.40295, 253.40729), (254.0, 254.39782), (255.45138, 255.46624), (255.4678, 255.46781), (256.0, 256.101), (256.10125, 256.138), (256.14254, 256.14852), (259.228, 259.338), (259.34, 259.3502), (259.36079, 259.3937), (259.41334, 259.441), (259.44669, 259.46), (259.46, 259.461), (259.56796, 261.38768), (262.0, 262.57748), (262.59042, 262.602), (263.0, 263.007), (263.12, 263.17772), (266.828, 269.77206), (269.82939, 269.841), (269.86887, 269.88054), (269.91429, 269.93197), (269.94222, 269.949), (270.0, 270.72193), (271.0, 271.001), (271.12, 271.13896), (271.1579, 271.68444), (271.85266, 271.9), (271.92, 271.927), (271.96, 271.961), (271.97365, 271.978), (272.0, 272.8551), (272.87503, 272.88497), (273.0, 273.897), (273.90115, 273.939), (273.96, 274.329), (274.448, 274.68177), (274.69, 274.95588), (274.96, 274.961), (275.0, 275.81112), (275.82498, 275.83747), (276.0, 276.38885), (276.40107, 276.42), (276.868, 309.82181), (310.0, 310.48409), (312.5, 312.6491), (313.0, 313.02342), (340.8, 341.88361), (342.0, 342.92082), (342.94, 342.97075), (343.0, 343.89086), (343.89995, 343.90571), (343.92204, 344.59953), (345.0, 345.64638), (346.0, 346.35005), (346.36, 346.601), (346.601, 346.6215), (347.0, 348.96884), (349.0, 350.84391), (351.0, 419.46805)]",None,0.725982,0.0,0.0,0.0,0.955237,0.172461,"41,14017:(665,665)(680,680)(790,790)(1063,1063)(1427,1427)(1597,1597)(1695,1695)(1767,1767)(3651,3651)(4356,4356)(5222,5222)(5547,5547)(5750,5750)(6105,6105)(6319,6319)(6535,6535)(6775,6775)(6921,6921)(7071,7071)(7265,7265)(7681,7681)(8781,8781)(8867,8867)(9061,9061)(9632,9632)(10071,10071)(10190,10190)(10214,10214)(10230,10230)(10254,10254)(10262,10262)(11107,11107)(11404,11404)(11588,11588)(11905,11905)(11994,11994)(12265,12265)(12421,12421)(13375,13375)(13575,13575)(13673,13673)","0,14017:",0,,,0,0.375,0.340909090909,1427
091b445f2f9a4ae0aa6da7638eaeb667,4,4,3,COMP102_1x,37,297.17,395.043,282.593,278.676,2794,3565,1.30785,19,2485,"[(0, 296)]","[(0.0, 296.7524)]",None,0.996063,0.0,0.0,0.0,0.95395,0.16474,"8,7431:(3218,3218)(3645,3645)(4538,4538)(5144,5144)(6279,6279)(6700,6700)(6965,6965)(7240,7240)","166,7431:(2617,2640)(3007,3033)(3759,3761)(3764,3777)(3790,3794)(3797,3816)(4037,4050)(4055,4068)(4075,4087)(4104,4106)(4109,4117)(5655,5674)",0,,,1,0.790697674419,0.162790697674,686
646e9e18024347b98cf1c5b104eed750,3,3,0,COMP102_1x,39,429.34,466.306,178.555,219.939,2043,2525,1.09519,7,1849,"[(0, 58), (80, 86), (87, 183), (238, 372)]","[(0.01, 29.52209), (29.6, 29.60088), (30.0, 30.29675), (256.3, 256.54), (256.57841, 256.70082), (256.70415, 256.73844), (256.76086, 256.76483), (256.776, 256.77647), (256.89, 256.899), (257.0, 258.98669), (259.0, 259.74721), (259.76, 259.781), (260.0, 260.06367), (260.10685, 260.11181), (260.125, 260.18), (260.20376, 260.62), (261.0, 263.80068), (264.0, 289.85234), (289.854, 289.87), (290.0, 290.279), (290.62, 290.936), (291.0, 291.74172), (291.76786, 291.776), (291.78786, 291.8543), (292.0, 293.48052), (293.481, 293.482), (294.0, 294.01635), (294.05002, 294.276), (294.2781, 294.29251), (294.29718, 294.301), (294.32, 294.33993), (294.356, 294.36317), (296.0, 296.17066), (296.20954, 296.218), (296.22114, 296.22141), (296.24218, 296.44562), (296.44914, 296.46157), (296.49456, 296.5), (297.0, 297.26186), (340.02, 360.74), (361.0, 361.12)]",None,0.684772,0.0,0.0,0.0,0.957071,0.163399,"762,10734:(1514,1514)(1667,1667)(3843,3843)(3867,3867)(3908,3908)(6232,6232)(6298,6300)(6303,6303)(6476,6476)(6480,6480)(6485,6485)(6501,6501)(6510,6510)(6613,6613)(6626,6626)(6630,6630)(6636,6637)(6644,6644)(6983,6985)(7023,7023)(7027,7029)(7032,7032)(7085,7085)(7153,7153)(7163,7163)(7223,7223)(7230,7232)(7237,7239)(7242,7242)(7265,7265)(7269,7269)(7285,7285)(7297,7298)(7301,7301)(7305,7305)(7418,7421)(7424,7425)(7428,7431)(7435,7435)(7439,7447)(7470,7470)(7578,7580)(7585,7586)(7590,7594)(7599,7600)(7605,7607)(7610,7610)(7620,7620)(7800,7800)(7815,7816)(7820,7821)(7824,7827)(7830,7830)(7834,7834)(7838,7840)(7848,7848)(8040,8040)(8200,8200)(8297,8297)(8355,8355)(8360,8360)(8376,8376)(8384,8384)(8487,8495)(8628,8628)(8632,8632)(8694,8694)(8716,8716)(8809,8809)(8816,8817)(8855,8855)(8861,8861)(8864,8867)(8871,8871)(8880,8880)(8887,8887)(8934,8934)(8962,8965)(9165,9165)(9175,9175)(9180,9180)(9200,9200)(9215,9215)(9265,9265)(9278,9330)(9334,9336)(9340,9355)(9360,9360)(9363,9365)(9375,9375)(9380,9380)(9395,9395)(9399,9430)(9434,9440)(9445,9451)(9455,9455)(9458,9460)(9465,9465)(9470,9470)(9495,9495)(9528,9528)(9535,9535)(9560,9560)(9604,9604)(9615,9620)(9625,9625)(9635,9635)(9660,9660)(9690,9690)(9695,9695)(9710,9710)(9720,9720)(9740,9740)(9745,9745)(9760,9760)(9765,9765)(9795,9795)(9820,9820)(9830,9830)(9846,9846)(9860,9860)(9898,9898)(9930,9930)(9938,9942)(9945,9947)(9950,9955)(9960,9965)(9970,9970)(9975,9975)(9980,9980)(9990,9990)(9995,9995)(9998,9998)(10010,10031)(10035,10035)(10038,10040)(10055,10057)(10060,10060)(10065,10065)(10075,10075)(10087,10141)(10144,10181)(10184,10206)(10209,10212)(10215,10225)(10228,10315)(10318,10375)(10378,10397)(10400,10401)(10404,10415)(10423,10425)(10435,10435)(10440,10440)(10445,10476)(10480,10489)(10495,10495)(10505,10510)(10540,10542)(10545,10545)(10550,10555)(10560,10560)(10570,10570)(10585,10585)(10613,10613)(10653,10660)(10671,10671)(10710,10710)(10715,10720)(10725,10730)","1203,10734:(6233,6237)(6280,6285)(6288,6296)(6421,6424)(6431,6445)(6456,6465)(6506,6508)(6511,6527)(6530,6535)(6543,6545)(6603,6611)(6618,6624)(6631,6634)(6638,6642)(6645,6650)(6718,6721)(6724,6736)(6739,6753)(6773,6776)(6779,6785)(6821,6841)(6901,6906)(6909,6940)(6944,6961)(6964,6971)(6986,7001)(7004,7015)(7018,7020)(7033,7041)(7047,7049)(7056,7060)(7105,7116)(7120,7127)(7130,7150)(7155,7161)(7164,7175)(7195,7200)(7203,7216)(7224,7228)(7233,7235)(7243,7256)(7274,7281)(7290,7295)(7320,7325)(7345,7362)(7365,7370)(7373,7381)(7384,7396)(7413,7416)(7448,7467)(7515,7517)(7550,7576)(7581,7583)(7595,7597)(7601,7603)(7611,7618)(7621,7631)(7655,7663)(7760,7762)(7771,7796)(7809,7813)(7841,7846)(8018,8021)(8024,8038)(8138,8143)(8150,8172)(8175,8196)(8205,8211)(8268,8272)(8283,8295)(8326,8328)(8334,8353)(8356,8358)(8361,8368)(8529,8555)(8703,8714)(8821,8825)(8902,8912)(8915,8917)(8920,8922)(8926,8929)(8945,8947)(8977,8985)(8998,9005)(9157,9160)(9176,9178)(9181,9191)(9195,9198)(9201,9204)(9210,9212)(9216,9218)(9221,9242)(9250,9260)(9270,9276)(9356,9358)(9370,9373)(9376,9378)(9381,9393)(9441,9443)(9461,9463)(9466,9468)(9472,9477)(9490,9493)(9496,9500)(9537,9540)(9570,9573)(9593,9595)(9600,9602)(9610,9612)(9621,9623)(9626,9633)(9637,9645)(9655,9658)(9661,9664)(9700,9702)(9705,9708)(9711,9713)(9716,9718)(9724,9727)(9730,9738)(9750,9755)(9778,9785)(9805,9807)(9823,9828)(9832,9844)(9847,9850)(9861,9882)(9905,9920)(9926,9928)(9933,9935)(9956,9958)(9966,9968)(9971,9973)(9976,9978)(9981,9985)(9991,9993)(10005,10008)(10061,10063)(10078,10080)(10416,10421)(10499,10503)(10511,10515)(10520,10525)(10535,10537)(10546,10548)(10556,10558)(10561,10567)(10573,10575)(10578,10580)(10587,10590)(10615,10623)(10626,10632)(10640,10650)(10663,10667)(10674,10680)(10690,10693)(10699,10701)(10705,10708)(10721,10723)",0,,,1,0.83606557377,0.114754098361,1047
0f144113a1dc49d39fe5abc161401b72,5,5,5,COMP102_1x,40,464.98,519.668,232.497,274.353,2079,2894,1.12389,7,1913,"[(0, 398), (407, 412), (426, 455)]","[(0.0, 225.478), (226.0, 270.89067), (271.0, 277.12143), (277.23729, 277.299), (277.36, 277.36), (279.0, 279.001), (279.04, 279.072), (279.07333, 279.114), (279.1424, 279.1477), (279.16009, 279.37802)]",None,0.929072,0.0,0.0,0.0,0.955099,0.159901,"15,11625:(720,720)(884,884)(1892,1892)(2320,2320)(2711,2711)(4365,4365)(5281,5281)(6134,6134)(6431,6431)(6585,6585)(7060,7060)(8416,8416)(8940,8940)(9197,9197)(11090,11090)","0,11625:",0,,,1,0.970588235294,0.0294117647059,1170
387879d5980f48078bd5d731652fe342,10,6,4,COMP102_1x,43,359.75,397.032,173.572,194.982,1697,2054,1.13734,9,1580,"[(132, 232), (236, 321)]","[(147.0, 147.22729), (147.231, 147.24548), (147.96, 152.63791), (153.0, 153.03388), (155.0, 155.195), (156.0, 156.02125), (156.02126, 156.042), (156.06002, 156.079), (156.14272, 156.17)]",None,0.514246,0.0,0.0,0.0,0.957095,0.160788,"20,8995:(836,836)(1890,1890)(3703,3703)(4021,4021)(4587,4587)(4846,4846)(5081,5081)(5242,5242)(5410,5410)(5520,5520)(5686,5686)(5919,5919)(6111,6111)(6863,6863)(7517,7517)(7533,7533)(7537,7537)(8305,8305)(8483,8483)(8559,8559)","0,8995:",0,,,1,0.507042253521,0.169014084507,957
35ce36436c2b4b5abb4b9b94277f529f,11,11,2,COMP102_1x,45,457.97,537.195,253.475,283.429,1634,2035,1.24186,8,1505,"[(1, 456)]","[(3.0, 3.112), (3.12, 3.128), (3.12882, 3.161), (4.0, 4.34), (4.54, 6.88), (7.0, 16.97517), (17.0, 17.68829), (18.0, 18.2367), (20.0, 20.39302), (64.56, 237.91782), (237.94, 238.52189), (238.87429, 238.916), (238.916, 238.93419), (239.0, 239.191), (239.4725, 239.53673), (240.0, 240.30132), (241.74, 242.73075), (242.761, 242.767), (243.0, 243.08075), (243.10283, 243.2398), (243.24, 243.28484), (244.0, 244.099), (244.11186, 244.124), (244.26, 244.29693), (245.024, 245.08656)]",None,0.993515,0.0,0.0,0.0,0.957092,0.165468,"166,11450:(1602,1602)(1910,1910)(2045,2045)(2070,2070)(2142,2142)(3511,3511)(3740,3740)(4117,4117)(5784,5784)(5805,5807)(7492,7492)(7750,7750)(8446,8446)(8470,8515)(8540,8585)(8634,8634)(8638,8638)(8641,8683)(8825,8825)(8908,8908)(9322,9322)(9708,9708)(10205,10205)(10707,10707)(10765,10765)(10783,10783)(10838,10838)(10870,10870)(11065,11065)(11075,11075)(11205,11205)(11354,11354)","161,11450:(1793,1798)(1803,1826)(1911,1935)(1946,1977)(2053,2056)(2059,2061)(2071,2075)(3082,3085)(3099,3101)(3154,3163)(3169,3174)(3178,3180)(3578,3580)(3585,3597)(3600,3605)(3725,3727)(3730,3732)(3741,3748)",0,,,1,0.754901960784,0.186274509804,1068
a763a82fe11048cd8d4b9cbe441fd891,9,9,0,COMP102_1x,47,264.1,283.482,113.22,134.47,1336,1584,1.20447,6,1208,"[(153, 160), (246, 263)]",[],None,0.0908747,0.0,0.0,0.0,0.957511,0.163724,"145,6604:(360,360)(855,855)(1206,1206)(1575,1575)(1831,1831)(1835,1870)(1875,1913)(1919,1958)(2036,2036)(2087,2087)(2220,2220)(2402,2402)(2819,2819)(2871,2871)(2993,2993)(3046,3046)(3395,3395)(3419,3419)(3634,3634)(4510,4510)(4879,4879)(4990,4990)(5058,5058)(5319,5319)(5533,5533)(5560,5560)(5733,5733)(5755,5755)(5870,5870)(5939,5939)(6231,6231)(6430,6430)(6574,6574)","0,6604:",0,,,1,0.808510638298,0.170212765957,593
48f450f9c4294c64a5fa84ae46464968,9,9,4,COMP102_1x,48,319.41,350.009,149.063,166.399,1349,1604,1.11136,7,1329,"[(0, 88), (167, 229), (298, 318)]",[],None,0.532231,0.0,0.0,0.0,0.958226,0.147651,"138,7986:(575,575)(654,654)(845,845)(1057,1057)(1175,1175)(1494,1494)(1597,1597)(1960,1960)(2510,2524)(2607,2607)(2726,2726)(2729,2738)(3100,3122)(3199,3200)(3203,3207)(3210,3216)(3428,3428)(3705,3716)(3728,3728)(3733,3733)(3737,3752)(3847,3859)(3950,3950)(4046,4046)(4328,4328)(4349,4349)(5146,5146)(6109,6109)(6970,6970)(7354,7354)(7394,7395)(7500,7500)(7519,7520)(7625,7625)(7644,7645)(7750,7750)(7769,7770)(7875,7875)(7894,7895)","15,7986:(3357,3359)(3375,3379)(3391,3394)(3482,3484)",0,,,0,0.28125,0.171875,728
fd285252ade84584b9928947cacced7d,12,10,0,COMP102_1x,49,364.0,394.436,155.356,187.434,1450,1912,1.03797,5,1396,"[(62, 68), (103, 113), (163, 224), (277, 286), (321, 353)]","[(0.482, 0.5625), (204.0, 204.02327), (206.0, 206.03915), (207.0, 207.353), (207.3969, 207.50394), (208.0, 218.441), (218.44627, 218.458)]",None,0.324176,0.0,0.0,0.0,0.960677,0.159166,"16,9079:(12,12)(875,875)(1010,1010)(1817,1817)(3585,3585)(4091,4091)(4245,4245)(4967,4967)(5734,5734)(6007,6007)(6541,6541)(6761,6761)(6807,6807)(6869,6869)(6877,6877)(6977,6977)","0,9079:",0,,,0,0.0,0.0,883
0dcc5dfa4708447aab039813d0512d52,7,5,4,COMP102_1x,50,343.42,355.774,120.483,163.554,1453,1950,1.12642,7,1234,"[(333, 342)]","[(0.0, 11.8853), (12.0, 14.69951), (15.0, 15.1689), (16.04, 17.8925), (18.0, 18.0), (18.0, 18.12952), (18.14587, 18.16), (18.16, 18.24462), (18.37523, 18.74117), (18.74277, 18.9525), (19.0, 20.639), (20.74703, 27.69735), (28.0, 28.26924), (28.28, 28.31487), (30.02, 31.85601), (32.0, 32.441), (32.56, 32.64), (32.68, 32.68158), (32.68158, 32.6895), (33.0, 33.32893), (33.52018, 33.52133), (36.26, 36.3311), (36.397, 36.42661), (56.0, 56.03351), (56.0545, 56.1), (99.0, 99.40386), (119.26, 119.268), (120.0, 120.02367), (120.08867, 120.158), (124.6, 124.677), (125.0, 125.3), (125.44, 125.47606), (125.49811, 125.53098), (125.58, 125.58646), (125.65581, 125.66), (125.74726, 125.8165), (125.82, 125.83295), (331.0, 331.0225), (331.04, 331.16579), (333.6, 333.6), (333.6, 335.80621), (335.84, 335.862), (336.0, 342.56399)]",None,0.026207,0.0,0.0,0.0,0.952631,0.175659,"14,8586:(436,436)(756,756)(911,911)(1097,1097)(1805,1805)(2267,2267)(2749,2749)(3335,3335)(3534,3534)(3980,3980)(4235,4235)(4515,4515)(6682,6682)(7430,7430)","0,8586:",0,,,0,0.296296296296,0.259259259259,793
ec25d658a1ae4ddab50ac1418073069c,6,6,3,COMP102_1x,51,279.55,293.756,113.563,142.011,1364,1816,1.09693,6,1207,"[(130, 138)]","[(0.0151, 0.017), (0.01727, 4.99237), (5.0, 5.3646), (5.421, 5.42761), (5.442, 5.465), (5.62, 5.677), (133.0, 133.657), (133.913, 133.915), (134.0, 136.70658), (136.709, 136.70994), (137.0, 137.47633), (138.0, 138.25906)]",None,0.0286174,0.0,0.0,0.0,0.948154,0.178326,"4,6990:(2162,2162)(2769,2769)(5307,5307)(5806,5806)","0,6990:",0,,,0,0.474358974359,0.384615384615,730
e91a71a520844942a76276b4ed0b556b,7,7,7,COMP102_1x,52,265.24,288.715,136.944,154.892,1259,1548,1.17077,7,1136,"[(40, 47), (78, 92), (108, 112), (118, 123), (124, 128), (131, 137), (143, 264)]","[(1.08, 1.09365), (1.112, 1.11465)]",None,0.606997,0.0,0.0,0.0,0.958757,0.166421,"15,6633:(500,500)(1341,1341)(2417,2417)(3110,3110)(4142,4142)(4554,4554)(4863,4863)(5034,5034)(5847,5847)(5954,5954)(6261,6261)(6454,6455)(6487,6487)(6612,6612)","0,6633:",0,,,0,0.357142857143,0.185714285714,678
dfe488d381a542dfa8557bd069421e4a,8,7,3,COMP102_1x,53,293.45,323.02,162.68,174.885,1489,1866,1.12575,15,1328,"[(0, 67), (70, 292)]","[(0.019, 5.83603), (6.0, 6.41876), (6.41876, 6.42), (6.44002, 6.63604), (7.22, 7.22), (7.22, 7.9225), (7.945, 9.42), (10.0, 10.03524), (10.038, 10.28054), (29.0, 29.21988), (30.0, 30.099), (30.16, 30.16714), (56.0, 56.167), (57.0, 57.11743), (58.0, 58.19125), (60.79563, 60.821), (61.0, 61.562), (61.62477, 61.63569), (61.66981, 61.80054), (62.0, 62.17375), (124.44, 124.608), (125.0, 125.26026), (134.0, 134.09769), (134.1, 134.22948), (135.0, 135.02384), (135.06073, 135.06871), (135.32, 135.32494), (136.0, 136.118), (136.18059, 136.18381), (136.3677, 136.36844), (137.0, 137.4425), (137.46861, 137.47817), (138.0, 138.11284), (139.1, 141.34653), (142.08, 143.77813), (143.80002, 143.82873), (144.0, 163.48), (163.535, 163.581), (163.74, 169.881), (170.0, 173.9015), (174.0, 174.8), (174.92, 174.941), (175.0, 175.74201), (176.0, 176.62201), (176.68, 176.90249), (176.913, 176.92023), (177.0, 177.47623), (177.52, 177.6), (177.60125, 177.6345), (178.0, 178.53021), (178.57306, 178.598), (179.0, 187.701), (187.79098, 187.79374), (188.0, 188.60921)]",None,0.984836,0.0,0.0,0.0,0.950892,0.183673,"22,7337:(369,369)(866,866)(1115,1115)(1305,1305)(1395,1395)(2065,2065)(3555,3555)(3910,3910)(4095,4095)(4437,4437)(4910,4910)(4982,4982)(5131,5131)(5210,5210)(5257,5257)(5297,5297)(5331,5331)(5357,5357)(5689,5689)(6275,6275)(6502,6502)(7021,7021)","0,7337:",0,,,0,0.311475409836,0.213114754098,745
53c9cefc0b3a431aad137e38ea166eda,5,3,0,COMP102_1x,56,173.71,181.441,69.5519,84.442,1130,1368,1.11283,5,1037,[],[],None,0.0,0.0,0.0,0.0,0.952854,0.174442,"20,4344:(14,14)(182,182)(450,450)(483,483)(651,651)(834,834)(1026,1026)(1741,1741)(1969,1969)(2244,2244)(2472,2472)(2610,2610)(2880,2880)(3131,3131)(3182,3182)(3496,3496)(3570,3570)(3882,3882)(4008,4008)(4192,4192)","0,4344:",0,,,0,0.487179487179,0.205128205128,502
d48dbda9e97843108322c3305bc1c36e,4,4,2,COMP102_1x,57,443.01,478.321,180.432,233.731,1042,1423,1.07872,7,940,"[(4, 24), (165, 231), (234, 239), (240, 310), (312, 422)]","[(0.0, 68.612), (69.0, 69.33476), (100.0, 100.518), (100.5341, 100.555), (101.0, 101.121), (179.04, 181.681), (182.0, 182.33307), (183.0, 183.2082), (183.34, 186.92233), (186.96152, 186.99925), (187.0, 187.73492), (187.74, 187.861), (188.0, 188.693), (188.70628, 188.73684), (189.0, 190.86), (191.0, 191.577), (192.0, 192.53417), (192.54, 192.54537), (192.64579, 192.66), (192.88, 192.96887), (193.0, 193.58073), (193.63236, 193.63492), (194.0, 194.20141), (194.22331, 194.24875), (194.2492, 194.28064), (195.0, 195.21998), (195.25079, 195.27329), (195.74, 197.81063), (197.819, 197.821), (197.86726, 197.87735), (197.882, 197.901), (198.0, 199.90605), (200.0, 200.80184), (200.85378, 200.881), (200.92, 200.93508), (200.97576, 200.978), (201.0, 201.56882), (201.64, 205.44), (205.46, 206.86667), (207.0, 207.0), (207.0, 207.27599), (207.41809, 207.46), (210.44, 210.57347), (210.575, 210.76), (210.76468, 210.80373), (210.88, 210.96313), (211.0, 211.901), (211.92, 211.962), (212.0, 212.201), (213.0, 213.03396), (215.1054, 215.11909), (215.14725, 215.16)]",None,0.611724,0.0,0.0,0.0,0.951464,0.174825,"33,11077:(220,220)(540,540)(1636,1636)(2147,2147)(2464,2464)(3202,3202)(3570,3570)(3847,3847)(3875,3875)(4019,4019)(4125,4125)(4250,4250)(4260,4260)(4375,4375)(4425,4425)(4895,4895)(5605,5605)(5755,5755)(6521,6521)(7312,7312)(7787,7787)(8160,8160)(8688,8688)(8986,8986)(9199,9199)(9281,9281)(9305,9305)(9350,9350)(9412,9412)(9830,9830)(9978,9978)(10151,10151)(10745,10745)","0,11077:",0,,,1,0.646341463415,0.170731707317,1125
98de8eb47db64553a3ed913ff2dc31be,1,1,1,COMP102_1x,58,129.78,147.913,67.0335,76.4443,1281,1659,1.10591,10,1218,"[(0, 119)]","[(0.0803, 0.08079), (0.08206, 65.761), (65.82, 68.681), (68.70098, 68.8959), (68.92381, 69.26826)]",None,0.916936,0.0,0.0,0.0,0.949851,0.181818,"16,3245:(160,160)(543,543)(1321,1321)(1670,1670)(1750,1750)(1875,1875)(2000,2000)(2125,2125)(2250,2250)(2375,2375)(2500,2500)(2625,2625)(2750,2750)(2875,2875)(3000,3000)(3125,3125)","0,3245:",0,,,1,0.583333333333,0.291666666667,333
3aa0351939404d60aac56efd34daa0a5,5,3,2,COMP102_1x,60,439.81,440.471,127.786,188.121,970,1386,1.01734,18,865,[],"[(0.0, 100.88932), (101.0, 101.26813), (101.26813, 101.29087), (101.29995, 101.92857), (102.0, 102.156), (102.315, 102.316), (104.0, 104.15111), (105.74, 106.1), (107.0, 107.32338), (204.08223, 204.19462), (204.27269, 204.28342), (207.0, 207.00023), (207.01476, 207.0168), (207.04008, 207.21591), (208.0, 208.021), (209.52, 211.232)]",None,0.0,0.0,0.0,0.0,0.957208,0.179982,"60,10997:(1075,1075)(1455,1455)(1951,1951)(2000,2001)(2125,2126)(2150,2150)(2250,2251)(2375,2376)(2500,2501)(2625,2626)(2654,2654)(2750,2751)(2875,2876)(3000,3001)(3125,3126)(3245,3245)(3250,3251)(3375,3376)(3500,3501)(3623,3626)(3750,3751)(3875,3876)(3909,3910)(4000,4001)(4125,4126)(4250,4251)(4348,4348)(4375,4376)(4500,4501)(4625,4626)(5065,5065)(6195,6195)(6569,6569)(7275,7275)(8032,8032)","0,10997:",0,,,1,0.708333333333,0.152777777778,1051
9be6136b9b434652b7d7234f03c81c0f,9,9,0,COMP102_1x,61,317.3,326.781,121.588,160.362,1090,1533,1.077,5,948,[],"[(0.0, 18.31132), (18.41267, 18.502), (19.0, 19.075), (19.3, 33.66), (34.0, 35.801), (36.08, 36.161), (36.2, 36.259), (37.32, 37.32), (37.32, 37.88976), (38.0, 38.42487)]",None,0.0,0.0,0.0,0.0,0.955869,0.154806,"22,7934:(527,527)(938,938)(1310,1310)(1490,1490)(1739,1739)(1868,1868)(2308,2308)(4273,4273)(4786,4786)(4811,4811)(4975,4975)(5418,5418)(5669,5669)(5815,5815)(5935,5935)(6085,6085)(6183,6183)(6369,6369)(6483,6483)(6699,6699)(6825,6825)(7134,7134)","3,7934:(939,941)",0,,,0,0.316666666667,0.133333333333,813
dfb552577a61440fb322909825f8522b,3,2,1,COMP102_1x,62,127.34,129.732,39.6221,50.9034,1001,1200,1.03612,5,969,[],[],None,0.0,0.0,0.0,0.0,0.955253,0.14658,"4,3184:(1372,1372)(1594,1594)(1729,1729)(2262,2262)","0,3184:",0,,,1,0.608695652174,0.304347826087,305
